State,Start Time,End Time,Factory,Line,Good Glove,Produced Glove,Empty Link,Cuff TR,No beading ,Palm TR,Unstripped,No glove ,Functional,Others
Running,2022-02-08_01:00:00,2022-02-08_02:00:00,F32,11,27635,27950,255,10,0,15,208,48,0,34
Running,2022-02-08_02:00:00,2022-02-08_03:00:00,F32,11,27676,27992,244,14,1,8,188,63,3,39
Running,2022-02-08_03:00:00,2022-02-08_04:00:00,F32,11,27602,27926,268,21,0,10,165,78,1,49
Running,2022-02-08_04:00:00,2022-02-08_05:00:00,F32,11,27650,27953,246,3,0,7,163,82,1,47
Running,2022-02-08_05:00:00,2022-02-08_06:00:00,F32,11,27666,27949,247,7,0,3,172,55,1,45
Running,2022-02-08_06:00:00,2022-02-08_07:00:00,F32,11,27670,27951,245,7,0,9,176,42,1,46
Running,2022-02-08_07:00:00,2022-02-08_08:00:00,F32,11,27700,27957,242,16,0,9,160,31,3,38
Running,2022-02-08_08:00:00,2022-02-08_09:00:00,F32,11,27706,27930,268,10,0,5,126,30,2,51
Running,2022-02-08_09:00:00,2022-02-08_09:08:41,F32,11,4065,4089,30,1,0,1,10,3,0,9
Running,2022-02-08_09:10:14,2022-02-08_10:00:00,F32,11,22815,23131,215,7,3,3,207,40,1,55
Running,2022-02-08_10:00:00,2022-02-08_11:00:00,F32,11,27709,28004,244,13,3,7,174,28,1,69
Running,2022-02-08_11:00:00,2022-02-08_12:00:00,F32,11,27524,27874,333,13,0,8,190,46,4,89
Running,2022-02-08_12:00:00,2022-02-08_13:00:00,F32,11,27605,27967,241,8,0,3,197,77,2,75
Running,2022-02-08_13:00:00,2022-02-08_14:00:00,F32,11,27636,27966,239,5,2,6,179,59,2,77
Running,2022-02-08_14:00:00,2022-02-08_15:00:00,F32,11,27671,27961,246,11,1,9,161,48,0,60
Running,2022-02-08_15:00:00,2022-02-08_16:00:00,F32,11,27432,27696,264,21,2,4,140,46,6,45
Running,2022-02-08_16:00:00,2022-02-08_17:00:00,F32,11,27656,27931,269,22,11,12,113,71,2,44
Running,2022-02-08_17:00:00,2022-02-08_18:00:00,F32,11,27637,27964,245,34,9,4,163,73,3,41
Running,2022-02-08_18:00:00,2022-02-08_19:00:00,F32,11,27718,27982,266,15,0,8,150,38,4,49
Running,2022-02-08_19:00:00,2022-02-08_20:00:00,F32,11,27753,27964,244,9,1,5,104,46,2,44
Running,2022-02-08_20:00:00,2022-02-08_21:00:00,F32,11,27728,27955,249,9,1,5,110,44,4,54
Running,2022-02-08_21:00:00,2022-02-08_22:00:00,F32,11,27750,27967,240,12,2,5,111,37,1,49
Running,2022-02-08_22:00:00,2022-02-08_23:00:00,F32,11,27657,27957,251,19,2,6,168,51,3,51
Running,2022-02-08_23:00:00,2022-02-09_00:00:00,F32,11,27657,27946,263,23,3,5,157,44,3,54
Running,2022-02-09_00:00:00,2022-02-09_01:00:00,F32,11,27689,27957,247,11,3,7,164,42,0,41
Running,2022-02-09_01:00:00,2022-02-09_02:00:00,F32,11,27689,27963,274,8,0,5,170,52,1,38
Running,2022-02-09_02:00:00,2022-02-09_03:00:00,F32,11,27656,27939,260,17,3,7,156,36,3,61
Running,2022-02-09_03:00:00,2022-02-09_04:00:00,F32,11,27637,27944,252,33,2,6,177,27,1,61
Running,2022-02-09_04:00:00,2022-02-09_05:00:00,F32,11,27688,27945,249,31,4,4,157,21,2,38
Running,2022-02-09_05:00:00,2022-02-09_06:00:00,F32,11,27691,27947,253,34,3,5,136,23,2,53
Running,2022-02-09_06:00:00,2022-02-09_07:00:00,F32,11,27697,27923,274,38,2,9,108,18,0,51
Running,2022-02-09_07:00:00,2022-02-09_08:00:00,F32,11,27653,27932,267,30,2,5,150,32,2,58
Running,2022-02-09_08:00:00,2022-02-09_09:00:00,F32,11,27659,27943,254,15,1,8,160,52,2,46
Running,2022-02-09_09:00:00,2022-02-09_10:00:00,F32,11,27671,27964,274,15,0,9,143,76,3,47
Running,2022-02-09_10:00:00,2022-02-09_11:00:00,F32,11,27655,27947,251,7,2,7,163,62,3,48
Running,2022-02-09_11:00:00,2022-02-09_12:00:00,F32,11,27642,27901,294,9,3,7,160,43,1,36
Running,2022-02-09_12:00:00,2022-02-09_13:00:00,F32,11,27612,27942,253,38,2,5,190,33,3,59
Running,2022-02-09_13:00:00,2022-02-09_14:00:00,F32,11,27661,27944,259,27,1,6,143,49,3,54
Running,2022-02-09_14:00:00,2022-02-09_15:00:00,F32,11,27616,27924,271,12,0,7,163,67,6,53
Running,2022-02-09_15:00:00,2022-02-09_16:00:00,F32,11,27683,27946,248,11,0,2,164,37,2,47
Running,2022-02-09_16:00:00,2022-02-09_17:00:00,F32,11,27680,27959,275,9,0,4,176,27,3,60
Running,2022-02-09_17:00:00,2022-02-09_17:39:02,F32,11,17944,18152,167,6,0,3,133,27,1,38
Running,2022-02-10_02:23:35,2022-02-10_03:00:00,F32,11,16717,16926,163,8,1,5,150,6,0,39
Running,2022-02-10_03:00:00,2022-02-10_04:00:00,F32,11,27643,27961,247,14,7,5,225,6,4,57
Running,2022-02-10_04:00:00,2022-02-10_05:00:00,F32,11,27603,27949,260,22,3,10,219,14,7,71
Running,2022-02-10_05:00:00,2022-02-10_06:00:00,F32,11,27619,27938,269,14,4,11,220,9,3,58
Running,2022-02-10_06:00:00,2022-02-10_07:00:00,F32,11,27615,27963,246,17,4,11,229,23,5,59
Running,2022-02-10_07:00:00,2022-02-10_08:00:00,F32,11,27591,27979,269,19,5,10,277,9,10,58
Running,2022-02-10_08:00:00,2022-02-10_09:00:00,F32,11,27597,27959,249,12,3,5,231,20,11,80
