State,Start Time,End Time,Factory,Line,Good Glove,Produced Glove,Empty Link,Cuff TR,No beading ,Palm TR,Unstripped,No glove ,Functional,Others
Running,2022-04-13_16:10:50,2022-04-13_16:10:54,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-13_16:10:54,2022-04-13_16:14:45,F32,11,0,6,0,0,0,0,1,5,0,0
Running,2022-04-13_16:14:45,2022-04-13_16:14:48,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-13_16:14:48,2022-04-13_16:15:51,F32,11,0,6,0,0,0,0,1,5,0,0
Running,2022-04-13_16:15:51,2022-04-13_17:00:00,F32,11,20542,21221,484,31,2,11,503,52,5,75
Running,2022-04-13_17:00:00,2022-04-13_18:00:00,F32,11,28617,29161,620,45,4,10,334,55,8,88
Running,2022-04-13_18:00:00,2022-04-13_19:00:00,F32,11,28807,29239,543,42,6,5,231,47,9,92
Running,2022-04-13_19:00:00,2022-04-13_20:00:00,F32,11,28852,29245,536,41,3,7,203,31,5,103
Running,2022-04-13_20:00:00,2022-04-13_20:08:02,F32,11,3852,3905,71,8,1,1,26,4,3,10
Running,2022-04-14_07:57:38,2022-04-14_08:00:00,F32,11,1087,1141,17,4,0,0,11,2,1,36
Running,2022-04-14_08:00:00,2022-04-14_09:00:00,F32,11,29337,30426,260,65,7,12,217,131,5,652
Running,2022-04-14_09:00:00,2022-04-14_10:00:00,F32,11,30229,31106,252,49,10,8,251,132,3,424
Running,2022-04-14_10:00:00,2022-04-14_11:00:00,F32,11,31199,31821,309,42,9,7,197,100,2,265
Running,2022-04-14_11:00:00,2022-04-14_12:00:00,F32,11,30730,31825,311,130,1,5,227,122,3,607
Running,2022-04-14_12:00:00,2022-04-14_13:00:00,F32,11,31110,31838,300,103,4,7,293,142,2,177
Running,2022-04-14_13:00:00,2022-04-14_14:00:00,F32,11,30700,31846,287,42,5,8,816,90,4,181
Running,2022-04-14_14:00:00,2022-04-14_15:00:00,F32,11,30976,31830,303,57,4,12,451,104,6,220
Running,2022-04-14_15:00:00,2022-04-14_16:00:00,F32,11,30638,31758,290,87,3,15,721,130,2,162
Running,2022-04-14_16:00:00,2022-04-14_17:00:00,F32,11,27227,27954,248,57,4,5,455,84,4,118
Running,2022-04-14_17:00:00,2022-04-14_18:00:00,F32,11,31002,31839,290,62,3,6,539,74,3,150
Running,2022-04-14_18:00:00,2022-04-14_19:00:00,F32,11,31011,31852,277,78,3,13,518,73,8,148
Running,2022-04-14_19:00:00,2022-04-14_20:00:00,F32,11,31048,31857,281,94,3,5,482,81,3,141
Running,2022-04-14_20:00:00,2022-04-14_21:00:00,F32,11,29746,30551,271,113,8,10,406,107,3,158
Running,2022-04-14_21:00:00,2022-04-14_21:10:09,F32,11,3871,3989,25,17,1,0,42,25,1,32
Bypassing,2022-04-14_21:10:09,2022-04-14_21:22:49,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-14_21:22:49,2022-04-14_21:23:30,F32,11,139,142,0,0,0,0,3,0,0,0
Bypassing,2022-04-14_21:23:30,2022-04-14_21:25:29,F32,11,4,14,0,0,0,0,0,10,0,0
Running,2022-04-14_21:25:29,2022-04-14_21:25:32,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-14_21:25:32,2022-04-14_21:47:07,F32,11,0,6,0,0,0,0,1,5,0,0
Running,2022-04-14_21:47:07,2022-04-14_21:47:10,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-14_21:47:10,2022-04-14_21:55:53,F32,11,0,6,0,0,0,0,1,5,0,0
Running,2022-04-14_21:55:53,2022-04-14_21:55:56,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-14_21:55:56,2022-04-14_21:56:55,F32,11,0,6,1,0,0,0,1,5,0,0
Running,2022-04-14_21:56:55,2022-04-14_22:00:00,F32,11,755,776,2,0,0,0,20,1,0,0
Running,2022-04-14_22:00:00,2022-04-14_23:00:00,F32,11,25930,27110,253,66,2,26,941,83,8,54
Running,2022-04-14_23:00:00,2022-04-15_00:00:00,F32,11,25627,26599,212,96,3,5,754,67,3,44
Running,2022-04-15_00:00:00,2022-04-15_01:00:00,F32,11,25672,26401,227,127,4,4,491,52,0,51
Running,2022-04-15_01:00:00,2022-04-15_02:00:00,F32,11,25939,26411,218,100,3,9,286,31,3,40
Running,2022-04-15_02:00:00,2022-04-15_03:00:00,F32,11,25935,26410,221,123,4,1,267,31,3,46
Running,2022-04-15_03:00:00,2022-04-15_04:00:00,F32,11,26003,26439,204,122,6,3,217,36,2,50
Running,2022-04-15_04:00:00,2022-04-15_05:00:00,F32,11,26031,26427,210,112,5,9,208,22,1,39
Running,2022-04-15_05:00:00,2022-04-15_06:00:00,F32,11,25954,26339,223,86,8,6,211,29,2,43
Running,2022-04-15_06:00:00,2022-04-15_07:00:00,F32,11,26047,26423,211,85,6,10,204,15,3,53
Running,2022-04-15_07:00:00,2022-04-15_08:00:00,F32,11,26086,26420,222,79,2,5,183,22,1,42
Running,2022-04-15_08:00:00,2022-04-15_09:00:00,F32,11,26060,26433,203,89,4,1,175,50,5,49
Running,2022-04-15_09:00:00,2022-04-15_10:00:00,F32,11,26032,26418,216,67,4,5,178,15,4,113
Running,2022-04-15_10:00:00,2022-04-15_11:00:00,F32,11,26087,26426,208,58,6,2,188,36,3,46
Running,2022-04-15_11:00:00,2022-04-15_12:00:00,F32,11,25824,26375,267,48,6,6,334,70,6,81
Running,2022-04-15_12:00:00,2022-04-15_13:00:00,F32,11,25834,26481,155,49,3,4,500,37,9,45
Running,2022-04-15_13:00:00,2022-04-15_14:00:00,F32,11,27184,27645,151,26,8,6,314,49,3,55
Running,2022-04-15_14:00:00,2022-04-15_15:00:00,F32,11,27432,28028,171,44,13,4,438,35,1,61
Running,2022-04-15_15:00:00,2022-04-15_15:17:51,F32,11,7727,7947,47,8,1,2,161,22,0,26
Bypassing,2022-04-15_15:17:51,2022-04-15_15:28:32,F32,11,184,212,2,2,0,0,6,20,0,0
Running,2022-04-15_15:28:32,2022-04-15_15:28:37,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-15_15:28:37,2022-04-15_15:36:37,F32,11,0,6,0,0,0,0,1,5,0,0
Line Stopped,2022-04-15_15:36:37,2022-04-15_16:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-15_16:00:00,2022-04-15_16:06:01,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-15_16:06:01,2022-04-15_16:19:43,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-15_16:19:43,2022-04-15_16:44:13,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-04-15_16:44:13,2022-04-15_17:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-19_09:41:19,2022-04-19_10:00:00,F32,11,8941,9224,32,72,6,2,101,12,1,89
Running,2022-04-19_10:00:00,2022-04-19_11:00:00,F32,11,28970,29703,77,182,7,12,320,40,1,171
Running,2022-04-19_11:00:00,2022-04-19_12:00:00,F32,11,28814,29696,84,148,12,4,465,26,3,224
Running,2022-04-19_12:00:00,2022-04-19_13:00:00,F32,11,29018,29704,75,158,18,8,318,44,2,138
Running,2022-04-19_13:00:00,2022-04-19_14:00:00,F32,11,29130,29720,60,118,11,11,329,31,1,89
Running,2022-04-19_14:00:00,2022-04-19_15:00:00,F32,11,29169,29702,79,92,9,6,319,24,3,80
Running,2022-04-19_15:00:00,2022-04-19_16:00:00,F32,11,29066,29703,76,115,11,8,369,52,2,80
Running,2022-04-19_16:00:00,2022-04-19_17:00:00,F32,11,29028,29674,90,215,11,3,287,31,2,97
Running,2022-04-19_17:00:00,2022-04-19_18:00:00,F32,11,28945,29651,105,239,17,3,308,28,2,109
Running,2022-04-19_18:00:00,2022-04-19_19:00:00,F32,11,29021,29653,96,199,11,6,303,21,3,89
Running,2022-04-19_19:00:00,2022-04-19_20:00:00,F32,11,28956,29649,105,211,16,8,329,12,3,114
Running,2022-04-19_20:00:00,2022-04-19_21:00:00,F32,11,28983,29654,101,223,18,2,288,18,2,120
Running,2022-04-19_21:00:00,2022-04-19_22:00:00,F32,11,28955,29655,93,200,9,4,343,15,6,123
Running,2022-04-19_22:00:00,2022-04-19_23:00:00,F32,11,29089,29655,91,140,7,1,299,17,2,100
Running,2022-04-19_23:00:00,2022-04-20_00:00:00,F32,11,29039,29667,86,160,16,9,317,19,0,107
Running,2022-04-20_00:00:00,2022-04-20_01:00:00,F32,11,29023,29651,97,167,8,5,338,21,1,88
Running,2022-04-20_01:00:00,2022-04-20_02:00:00,F32,11,29083,29662,91,144,13,5,310,20,0,87
Running,2022-04-20_02:00:00,2022-04-20_03:00:00,F32,11,29046,29664,85,151,11,5,314,36,4,97
Running,2022-04-20_03:00:00,2022-04-20_04:00:00,F32,11,29007,29656,96,204,13,5,299,29,1,98
Running,2022-04-20_04:00:00,2022-04-20_05:00:00,F32,11,29001,29656,96,190,11,9,330,28,1,86
Running,2022-04-20_05:00:00,2022-04-20_06:00:00,F32,11,29007,29667,85,174,13,7,331,15,4,116
Running,2022-04-20_06:00:00,2022-04-20_07:00:00,F32,11,28898,29653,98,186,13,3,377,74,2,100
Running,2022-04-20_07:00:00,2022-04-20_08:00:00,F32,11,28809,29633,110,245,11,7,395,45,3,118
Running,2022-04-20_08:00:00,2022-04-20_09:00:00,F32,11,28693,29522,96,246,8,2,430,32,3,108
Running,2022-04-20_09:00:00,2022-04-20_10:00:00,F32,11,28944,29655,91,118,14,10,427,38,1,103
Running,2022-04-20_10:00:00,2022-04-20_11:00:00,F32,11,28740,29642,103,273,14,5,488,34,0,88
Running,2022-04-20_11:00:00,2022-04-20_12:00:00,F32,11,28609,29628,119,253,19,8,560,51,1,127
Running,2022-04-20_12:00:00,2022-04-20_13:00:00,F32,11,28395,29374,103,191,16,5,632,24,3,108
Running,2022-04-20_13:00:00,2022-04-20_14:00:00,F32,11,28489,29460,92,180,6,4,657,26,5,93
Running,2022-04-20_14:00:00,2022-04-20_15:00:00,F32,11,28721,29637,97,193,9,4,588,22,2,98
Running,2022-04-20_15:00:00,2022-04-20_16:00:00,F32,11,28762,29640,100,194,11,3,532,20,3,115
Running,2022-04-20_16:00:00,2022-04-20_17:00:00,F32,11,28498,29625,112,205,5,6,772,42,4,93
Running,2022-04-20_17:00:00,2022-04-20_18:00:00,F32,11,28711,29652,82,173,15,6,603,40,5,99
Running,2022-04-20_18:00:00,2022-04-20_19:00:00,F32,11,29105,29675,83,155,6,5,300,25,3,76
Running,2022-04-20_19:00:00,2022-04-20_20:00:00,F32,11,29077,29668,89,147,15,4,310,25,1,89
Running,2022-04-20_20:00:00,2022-04-20_21:00:00,F32,11,29006,29657,89,132,10,14,365,27,8,95
Running,2022-04-20_21:00:00,2022-04-20_21:16:49,F32,11,7484,7693,21,36,5,3,114,26,3,22
Bypassing,2022-04-20_21:16:49,2022-04-20_21:34:45,F32,11,0,4,2,0,0,0,0,4,0,0
Running,2022-04-20_21:34:45,2022-04-20_22:00:00,F32,11,11451,11724,37,58,8,3,150,18,1,35
Running,2022-04-20_22:00:00,2022-04-20_23:00:00,F32,11,28989,29651,96,149,10,9,368,20,3,103
Running,2022-04-20_23:00:00,2022-04-21_00:00:00,F32,11,28941,29650,100,164,14,7,381,24,6,113
Running,2022-04-21_00:00:00,2022-04-21_01:00:00,F32,11,28865,29653,87,153,8,4,472,31,13,107
Running,2022-04-21_01:00:00,2022-04-21_02:00:00,F32,11,28975,29670,76,148,12,6,396,36,10,87
Running,2022-04-21_02:00:00,2022-04-21_03:00:00,F32,11,28880,29650,94,164,4,8,383,98,4,109
Running,2022-04-21_03:00:00,2022-04-21_04:00:00,F32,11,28990,29646,91,164,9,5,329,45,7,97
Running,2022-04-21_04:00:00,2022-04-21_05:00:00,F32,11,29085,29668,87,120,7,6,322,25,4,99
Running,2022-04-21_05:00:00,2022-04-21_06:00:00,F32,11,28860,29650,89,148,8,6,507,26,6,89
Running,2022-04-21_06:00:00,2022-04-21_07:00:00,F32,11,28733,29648,95,214,9,6,566,23,9,88
Running,2022-04-21_07:00:00,2022-04-21_08:00:00,F32,11,28805,29658,88,210,6,3,512,34,3,85
Running,2022-04-21_08:00:00,2022-04-21_09:00:00,F32,11,28921,29657,92,157,14,2,408,32,2,121
Running,2022-04-21_09:00:00,2022-04-21_10:00:00,F32,11,28969,29665,89,142,9,5,363,87,5,85
Running,2022-04-21_10:00:00,2022-04-21_11:00:00,F32,11,28971,29617,135,193,9,3,335,14,6,86
Running,2022-04-21_11:00:00,2022-04-21_12:00:00,F32,11,28770,29651,97,204,12,13,486,37,6,123
Running,2022-04-21_12:00:00,2022-04-21_13:00:00,F32,11,28744,29653,96,152,11,6,632,24,3,81
Running,2022-04-21_13:00:00,2022-04-21_14:00:00,F32,11,28385,29630,110,113,5,4,1019,28,2,74
Running,2022-04-21_14:00:00,2022-04-21_15:00:00,F32,11,28682,29644,98,141,4,6,641,73,2,95
Running,2022-04-21_15:00:00,2022-04-21_16:00:00,F32,11,28983,29658,94,147,10,7,370,29,3,109
Running,2022-04-21_16:00:00,2022-04-21_17:00:00,F32,11,29041,29667,85,153,6,2,347,10,4,104
Running,2022-04-21_17:00:00,2022-04-21_18:00:00,F32,11,29084,29657,97,123,11,3,324,18,2,92
Running,2022-04-21_18:00:00,2022-04-21_19:00:00,F32,11,29022,29651,103,147,10,4,372,23,1,72
Running,2022-04-21_19:00:00,2022-04-21_20:00:00,F32,11,29004,29657,89,184,10,4,347,18,1,89
Running,2022-04-21_20:00:00,2022-04-21_21:00:00,F32,11,28804,29662,93,232,10,7,390,24,1,194
Running,2022-04-21_21:00:00,2022-04-21_22:00:00,F32,11,28803,29659,86,221,7,4,413,63,4,144
Running,2022-04-21_22:00:00,2022-04-21_23:00:00,F32,11,28913,29664,92,208,9,4,413,24,2,91
Running,2022-04-21_23:00:00,2022-04-22_00:00:00,F32,11,28727,29643,102,252,12,7,436,20,2,187
Running,2022-04-22_00:00:00,2022-04-22_01:00:00,F32,11,28476,29423,108,168,11,2,617,35,9,105
Running,2022-04-22_01:00:00,2022-04-22_02:00:00,F32,11,29014,29648,100,150,5,7,354,15,3,100
Running,2022-04-22_02:00:00,2022-04-22_03:00:00,F32,11,28624,29408,106,204,10,6,420,23,7,114
Running,2022-04-22_03:00:00,2022-04-22_04:00:00,F32,11,28732,29471,99,223,8,2,371,25,4,106
Running,2022-04-22_04:00:00,2022-04-22_05:00:00,F32,11,28984,29654,94,158,9,5,372,30,10,86
Running,2022-04-22_05:00:00,2022-04-22_06:00:00,F32,11,28971,29648,102,163,12,3,359,27,5,108
Running,2022-04-22_06:00:00,2022-04-22_07:00:00,F32,11,28902,29626,114,204,10,5,399,17,3,86
Running,2022-04-22_07:00:00,2022-04-22_08:00:00,F32,11,28879,29633,111,238,13,6,366,16,2,113
Running,2022-04-22_08:00:00,2022-04-22_08:28:41,F32,11,13369,13773,51,117,12,2,174,52,0,47
Bypassing,2022-04-22_08:28:41,2022-04-22_08:43:10,F32,11,124,168,2,6,0,2,8,27,0,1
Running,2022-04-22_08:43:10,2022-04-22_08:43:13,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-22_08:43:13,2022-04-22_08:59:04,F32,11,0,6,0,0,0,0,1,5,0,0
Running,2022-04-22_08:59:04,2022-04-22_08:59:07,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-22_09:01:12,2022-04-22_09:01:17,F32,11,0,4,0,0,0,0,0,4,0,0
Running,2022-04-22_09:03:27,2022-04-22_09:03:32,F32,11,0,4,0,0,0,0,0,4,0,0
Bypassing,2022-04-22_09:03:32,2022-04-22_09:07:53,F32,11,0,16,0,0,0,0,0,16,0,0
Running,2022-04-22_09:07:53,2022-04-22_09:07:56,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-22_09:07:56,2022-04-22_09:29:31,F32,11,0,6,0,0,0,0,1,5,0,0
Running,2022-04-22_09:29:31,2022-04-22_09:29:34,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-22_09:29:34,2022-04-22_09:30:15,F32,11,0,6,0,0,0,0,1,5,0,0
Running,2022-04-22_09:30:15,2022-04-22_09:30:56,F32,11,155,156,0,0,0,0,1,0,0,0
Bypassing,2022-04-22_09:30:56,2022-04-22_09:43:37,F32,11,6,16,0,0,0,0,0,10,0,0
Running,2022-04-22_09:44:01,2022-04-22_09:44:05,F32,11,0,2,0,0,0,0,0,2,0,0
Bypassing,2022-04-22_09:44:05,2022-04-22_09:44:21,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-22_09:44:21,2022-04-22_09:44:23,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-22_09:44:23,2022-04-22_09:58:26,F32,11,0,24,0,0,0,0,1,23,0,0
Running,2022-04-22_09:58:26,2022-04-22_09:58:29,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-22_09:58:29,2022-04-22_09:58:54,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-22_09:58:54,2022-04-22_09:58:57,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-22_09:58:57,2022-04-22_10:00:00,F32,11,0,12,1,0,0,0,2,10,0,0
Bypassing,2022-04-22_10:00:00,2022-04-22_10:00:55,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-22_10:00:55,2022-04-22_11:00:00,F32,11,31488,32036,163,89,4,9,273,56,3,114
Running,2022-04-22_11:00:00,2022-04-22_12:00:00,F32,11,32276,32795,114,91,5,4,220,41,4,154
Running,2022-04-22_12:00:00,2022-04-22_13:00:00,F32,11,32363,32800,110,87,2,8,175,52,0,113
Running,2022-04-22_13:00:00,2022-04-22_14:00:00,F32,11,32356,32785,121,43,4,5,247,38,2,90
Running,2022-04-22_14:00:00,2022-04-22_15:00:00,F32,11,32358,32810,109,35,0,10,268,39,1,99
Running,2022-04-22_15:00:00,2022-04-22_16:00:00,F32,11,32319,32767,146,46,4,11,232,45,1,109
Running,2022-04-22_16:00:00,2022-04-22_17:00:00,F32,11,32326,32801,111,52,3,4,256,53,3,104
Running,2022-04-22_17:00:00,2022-04-22_18:00:00,F32,11,32307,32768,135,51,3,4,273,36,1,93
Running,2022-04-22_18:00:00,2022-04-22_19:00:00,F32,11,32269,32751,133,53,1,6,282,38,0,102
Running,2022-04-22_19:00:00,2022-04-22_20:00:00,F32,11,32250,32739,140,54,4,8,276,31,2,114
Running,2022-04-22_20:00:00,2022-04-22_21:00:00,F32,11,32189,32732,150,98,1,7,262,38,4,133
Running,2022-04-22_21:00:00,2022-04-22_22:00:00,F32,11,32134,32722,156,90,7,5,279,40,4,163
Running,2022-04-22_22:00:00,2022-04-22_23:00:00,F32,11,32128,32748,132,70,4,8,388,33,2,115
Running,2022-04-22_23:00:00,2022-04-23_00:00:00,F32,11,32055,32725,151,87,4,7,333,56,6,177
Running,2022-04-23_00:00:00,2022-04-23_01:00:00,F32,11,32149,32727,144,63,3,7,336,32,1,136
Running,2022-04-23_01:00:00,2022-04-23_02:00:00,F32,11,32105,32712,175,53,4,6,364,72,5,103
Running,2022-04-23_02:00:00,2022-04-23_03:00:00,F32,11,32099,32705,179,50,1,4,388,34,5,124
Running,2022-04-23_03:00:00,2022-04-23_04:00:00,F32,11,32120,32721,155,42,5,6,356,47,3,142
Running,2022-04-23_04:00:00,2022-04-23_05:00:00,F32,11,31969,32718,150,49,2,9,382,155,2,150
Running,2022-04-23_05:00:00,2022-04-23_06:00:00,F32,11,31986,32702,161,58,4,4,414,118,2,116
Running,2022-04-23_06:00:00,2022-04-23_07:00:00,F32,11,32107,32733,143,67,3,6,365,47,3,135
Running,2022-04-23_07:00:00,2022-04-23_08:00:00,F32,11,32071,32711,177,70,5,5,381,37,2,140
Running,2022-04-23_08:00:00,2022-04-23_09:00:00,F32,11,32125,32730,151,81,5,6,320,38,4,151
Running,2022-04-23_09:00:00,2022-04-23_10:00:00,F32,11,32081,32728,150,107,3,8,345,35,5,144
Running,2022-04-23_10:00:00,2022-04-23_11:00:00,F32,11,32148,32741,134,81,2,4,350,20,3,133
Running,2022-04-23_11:00:00,2022-04-23_12:00:00,F32,11,32117,32722,151,91,2,7,306,45,2,152
Running,2022-04-23_12:00:00,2022-04-23_13:00:00,F32,11,32224,32743,145,70,4,7,313,19,2,104
Running,2022-04-23_13:00:00,2022-04-23_14:00:00,F32,11,32177,32738,147,42,6,8,357,25,6,117
Running,2022-04-23_14:00:00,2022-04-23_15:00:00,F32,11,32187,32746,130,55,3,4,361,33,3,100
Running,2022-04-23_15:00:00,2022-04-23_16:00:00,F32,11,32158,32747,130,31,5,5,365,22,3,158
Running,2022-04-23_16:00:00,2022-04-23_17:00:00,F32,11,32200,32743,135,30,2,7,349,30,2,123
Running,2022-04-23_17:00:00,2022-04-23_18:00:00,F32,11,32188,32724,139,24,4,6,334,37,4,127
Running,2022-04-23_18:00:00,2022-04-23_19:00:00,F32,11,32198,32745,148,44,2,2,335,24,3,137
Running,2022-04-23_19:00:00,2022-04-23_20:00:00,F32,11,32192,32751,136,44,3,8,322,44,3,135
Running,2022-04-23_20:00:00,2022-04-23_21:00:00,F32,11,32184,32743,138,48,2,7,325,36,4,137
Running,2022-04-23_21:00:00,2022-04-23_22:00:00,F32,11,32185,32725,153,67,3,10,301,39,5,115
Running,2022-04-23_22:00:00,2022-04-23_23:00:00,F32,11,32025,32717,146,88,6,6,364,80,3,145
Running,2022-04-23_23:00:00,2022-04-24_00:00:00,F32,11,32087,32717,155,78,4,6,365,47,5,125
Running,2022-04-24_00:00:00,2022-04-24_01:00:00,F32,11,32225,32757,145,50,4,8,343,25,5,97
Running,2022-04-24_01:00:00,2022-04-24_02:00:00,F32,11,32136,32739,139,73,3,9,347,37,4,130
Running,2022-04-24_02:00:00,2022-04-24_03:00:00,F32,11,32106,32727,144,68,0,8,377,29,2,137
Running,2022-04-24_03:00:00,2022-04-24_04:00:00,F32,11,31991,32707,156,64,5,6,466,50,2,123
Running,2022-04-24_04:00:00,2022-04-24_05:00:00,F32,11,32041,32739,129,58,3,4,449,42,2,140
Running,2022-04-24_05:00:00,2022-04-24_05:21:36,F32,11,10925,11159,44,23,1,1,132,27,1,49
Bypassing,2022-04-24_05:21:36,2022-04-24_06:00:00,F32,11,0,9,0,0,0,0,0,9,0,0
Bypassing,2022-04-24_06:00:00,2022-04-24_06:01:07,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-24_06:01:07,2022-04-24_06:01:10,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_06:01:10,2022-04-24_06:25:18,F32,11,0,6,0,0,0,0,1,5,0,0
Line Stopped,2022-04-24_06:25:18,2022-04-24_07:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_07:00:00,2022-04-24_07:30:39,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_07:30:39,2022-04-24_07:52:25,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_07:52:25,2022-04-24_08:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_08:00:00,2022-04-24_08:00:56,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_08:00:56,2022-04-24_08:02:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_08:02:00,2022-04-24_08:07:47,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_08:07:47,2022-04-24_08:09:31,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_08:09:31,2022-04-24_08:15:33,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_08:15:33,2022-04-24_08:16:28,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_08:16:28,2022-04-24_08:21:52,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_08:21:52,2022-04-24_08:24:07,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_08:24:07,2022-04-24_08:40:18,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_08:40:18,2022-04-24_08:41:20,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_08:41:20,2022-04-24_09:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_09:00:00,2022-04-24_09:01:08,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_09:01:08,2022-04-24_09:03:29,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_09:03:29,2022-04-24_09:19:50,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-24_09:19:50,2022-04-24_09:19:53,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_09:19:53,2022-04-24_09:21:02,F32,11,0,1,0,0,0,0,0,1,0,0
Line Stopped,2022-04-24_09:21:02,2022-04-24_09:38:31,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_09:38:31,2022-04-24_09:39:01,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_09:39:01,2022-04-24_09:41:56,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_09:41:56,2022-04-24_09:47:40,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_09:47:40,2022-04-24_10:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_10:00:00,2022-04-24_11:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_11:00:00,2022-04-24_12:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_12:00:00,2022-04-24_13:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_13:00:00,2022-04-24_14:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_14:00:00,2022-04-24_15:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_15:00:00,2022-04-24_16:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_16:00:00,2022-04-24_17:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_17:00:00,2022-04-24_18:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_18:00:00,2022-04-24_18:31:56,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_18:31:56,2022-04-24_18:32:38,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_18:32:38,2022-04-24_18:39:10,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_18:39:10,2022-04-24_18:44:25,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-24_18:44:25,2022-04-24_18:44:29,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_18:44:29,2022-04-24_18:45:26,F32,11,0,6,0,0,0,0,1,5,0,0
Running,2022-04-24_18:45:26,2022-04-24_18:45:29,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_18:45:29,2022-04-24_18:45:35,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-24_18:45:35,2022-04-24_18:45:39,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_18:45:39,2022-04-24_18:46:03,F32,11,0,14,0,0,0,0,3,11,0,0
